lat,lon,name,major,minor,nta,borough,nodes,stages,major_cls,major_lanes,minor_cls,minor_lanes,cycle_s,green_s,cross_m,wait_major_s,wait_minor_s,barnes,lpi,subway_access,poi_200m,peds_cross_major,peds_cross_minor,peds_day,lost_hours_day,rank_lost,rank_wait
40.83536,-73.940196,Amsterdam Avenue / West 161st Street,Amsterdam Avenue,West 161st Street,Washington Heights (South),Manhattan,1,1,secondary,4.0,secondary,3.0,90,22.9,17.0,25.0,27.2,1,0,12595,10,5490,5490,10980,79.6,1112,1584
40.82836,-73.949059,Broadway / West 148th Street,Broadway,West 148th Street,Hamilton Heights-Sugar Hill,Manhattan,2,2,primary,4.0,residential,1.0,90,23.0,23.0,49.9,6.0,0,0,12882,28,5000,6152,11152,79.5,1113,561
40.834688,-73.944429,Broadway / West 158th Street,Broadway,West 158th Street,Washington Heights (South),Manhattan,2,2,primary,5.0,secondary,3.0,90,27.6,26.1,43.3,8.1,0,1,15081,22,5372,6611,11983,79.5,1114,1081
40.799985,-73.942746,Park Avenue / East 117th Street,Park Avenue,East 117th Street,East Harlem (North),Manhattan,2,2,primary,2.0,residential,2.0,90,32.0,16.9,37.4,6.5,0,1,18931,32,6618,5966,12585,79.5,1115,1127
40.725581,-73.989868,2nd Avenue / East 3rd Street,2nd Avenue,East 3rd Street,East Village,Manhattan,1,1,primary,3.0,residential,1.0,90,23.0,13.9,24.9,6.0,0,1,43736,138,8858,10899,19757,79.5,1116,1891
40.797241,-73.968019,Amsterdam Avenue / West 101st Street,Amsterdam Avenue,West 101st Street,Upper West Side-Manhattan Valley,Manhattan,1,1,primary,4.0,residential,1.0,90,22.9,17.0,25.0,17.4,1,0,20345,111,6170,7592,13761,79.5,1117,1585
40.762497,-73.962983,2nd Avenue / East 62nd Street,2nd Avenue,East 62nd Street,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,1,1,primary,5.0,residential,2.0,90,25.7,20.1,22.9,6.0,0,1,42343,51,9675,10732,20407,79.5,1118,3484
40.687314,-73.979813,Flatbush Avenue / Livingston Street,Flatbush Avenue,Livingston Street,Fort Greene,Brooklyn,1,1,primary,7.0,residential,2.0,90,31.4,26.1,19.1,6.0,0,0,48301,73,11429,11429,22858,79.5,1119,5182
40.749157,-73.869425,Roosevelt Avenue / Junction Boulevard,Roosevelt Avenue,Junction Boulevard,Jackson Heights,Queens,1,1,secondary,3.0,secondary,3.0,90,41.0,13.9,13.3,13.3,0,1,42283,48,10725,10725,21450,79.5,1120,7756
40.837195,-73.94261,Broadway / West 162nd Street,Broadway,West 162nd Street,Washington Heights (South),Manhattan,2,2,primary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,0,12837,3,4992,6142,11134,79.4,1121,562
40.801289,-73.953935,Adam Clayton Powell Jr. Boulevard / West 113th Street,Adam Clayton Powell Jr. Boulevard,West 113th Street,Harlem (South),Manhattan,2,2,primary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,1,13213,5,5058,5610,10668,79.4,1122,563
40.766719,-73.969127,Madison Avenue / East 64th Street,Madison Avenue,East 64th Street,Upper East Side-Carnegie Hill,Manhattan,1,1,secondary,3.0,residential,1.0,90,23.0,13.9,24.9,6.0,0,1,36824,34,9052,10041,19093,79.4,1123,1892
40.802497,-73.940913,Park Avenue / East 121st Street,Park Avenue,East 121st Street,East Harlem (North),Manhattan,2,2,primary,2.0,residential,2.0,90,32.0,16.9,37.4,6.5,0,1,18213,7,6501,6501,13001,79.3,1124,1128
40.780752,-73.952573,3rd Avenue / East 89th Street,3rd Avenue,East 89th Street,Upper East Side-Yorkville,Manhattan,1,1,primary,4.0,residential,1.0,90,23.0,17.0,24.9,6.0,0,1,43525,80,8837,10874,19711,79.3,1125,1893
40.80066,-73.954398,Adam Clayton Powell Jr. Boulevard / West 112th Street,Adam Clayton Powell Jr. Boulevard,West 112th Street,Harlem (South),Manhattan,2,2,primary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,1,13173,6,5051,5603,10653,79.3,1126,564
40.776869,-73.955406,3rd Avenue / East 83rd Street,3rd Avenue,East 83rd Street,Upper East Side-Yorkville,Manhattan,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,43394,92,8824,10858,19683,79.2,1127,1894
40.818818,-73.928267,East 149th Street / Walton Avenue,East 149th Street,Walton Avenue,Concourse-Concourse Village,Bronx,2,2,secondary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,1,10668,20,5095,5095,10190,79.1,1128,565
40.757665,-73.994811,Dyer Avenue / West 40th Street,Dyer Avenue,West 40th Street,Hell's Kitchen,Manhattan,1,1,primary,5.0,residential,3.0,90,25.7,20.1,22.9,6.0,0,0,56736,59,10034,9045,19079,79.0,1129,3485
40.718163,-73.997938,Hester Street / Mulberry Street,Hester Street,Mulberry Street,SoHo-Little Italy-Hudson Square,Manhattan,1,1,residential,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,0,66982,284,13372,13372,26745,79.0,1130,6441
40.711785,-73.999708,Saint James Place / Madison Street,Saint James Place,Madison Street,Chinatown-Two Bridges,Manhattan,1,1,primary,4.0,secondary,2.0,90,23.9,17.0,24.3,8.1,0,1,34570,24,8784,8784,17568,79.0,1131,3330
40.772421,-73.978739,Central Park West / 65th Street Transverse,Central Park West,65th Street Transverse,Upper West Side-Lincoln Square,Manhattan,1,1,secondary,4.0,secondary,3.0,90,34.6,17.0,17.1,10.1,0,0,40134,8,10461,10461,20922,78.9,1132,6227
40.846531,-73.940056,Fort Washington Avenue / West 175th Street,Fort Washington Avenue,West 175th Street,Washington Heights (South),Manhattan,1,1,secondary,2.0,residential,2.0,90,17.2,10.9,29.5,15.3,1,0,17271,29,6343,6343,12686,78.8,1133,1351
40.745728,-73.950542,11th Street / 46th Road,11th Street,46th Road,Long Island City-Hunters Point,Queens,2,2,secondary,2.0,residential,1.0,90,23.0,16.9,49.9,6.0,0,0,16662,21,5070,5070,10140,78.7,1134,566
40.781431,-73.954181,Lexington Avenue / East 89th Street,Lexington Avenue,East 89th Street,Upper East Side-Carnegie Hill,Manhattan,1,1,secondary,3.0,residential,1.0,90,23.0,13.9,24.9,6.0,0,1,42861,74,8772,10794,19567,78.7,1135,1895
40.771112,-73.961709,Lexington Avenue / East 73rd Street,Lexington Avenue,East 73rd Street,Upper East Side-Carnegie Hill,Manhattan,1,1,secondary,3.0,residential,1.0,90,23.0,13.9,24.9,6.0,0,1,36170,48,8975,9956,18931,78.7,1136,1896
40.729373,-73.983999,1st Avenue / East 11th Street,1st Avenue,East 11th Street,East Village,Manhattan,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,36129,160,8970,9950,18920,78.7,1137,1897
40.775412,-73.983942,Amsterdam Avenue / West 67th Street,Amsterdam Avenue,West 67th Street,Upper West Side-Lincoln Square,Manhattan,1,1,primary,3.0,unclassified,1.0,90,23.0,13.9,24.9,6.0,0,1,37679,60,9151,9151,18302,78.6,1138,1898
40.779176,-73.950794,2nd Avenue / East 88th Street,2nd Avenue,East 88th Street,Upper East Side-Yorkville,Manhattan,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,42700,74,8757,10775,19532,78.6,1139,1899
40.679203,-73.955277,Atlantic Avenue / Franklin Avenue,Atlantic Avenue,Franklin Avenue,Crown Heights (North),Brooklyn,2,2,primary,7.0,tertiary,3.0,90,23.0,32.1,49.9,6.0,0,1,10506,32,5060,5060,10120,78.5,1140,567
40.809628,-73.903043,Bruckner Boulevard / East 149th Street,Bruckner Boulevard,East 149th Street,Mott Haven-Port Morris,Bronx,3,3,secondary,8.0,secondary,4.0,120,36.0,41.2,88.2,8.1,0,0,2897,0,2981,2423,5404,78.5,1141,109
40.676963,-73.900198,East New York Avenue / Jamaica Avenue,East New York Avenue,Jamaica Avenue,Ocean Hill,Brooklyn,3,2,primary,8.0,primary,7.0,120,52.0,35.2,38.5,23.5,0,0,8255,6,4549,4549,9099,78.4,1142,1117
40.654733,-73.906916,Linden Boulevard / Rockaway Avenue,Linden Boulevard,Rockaway Avenue,East New York-New Lots,Brooklyn,4,4,trunk,12.0,tertiary,2.0,120,32.0,59.4,129.1,6.0,0,0,903,1,2100,1893,3994,78.4,1143,33
40.812762,-73.94556,Adam Clayton Powell Jr. Boulevard / West 131st Street,Adam Clayton Powell Jr. Boulevard,West 131st Street,Harlem (North),Manhattan,2,2,primary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,1,12853,13,4995,5541,10535,78.4,1144,568
40.758029,-73.966248,2nd Avenue / East 55th Street,2nd Avenue,East 55th Street,East Midtown-Turtle Bay,Manhattan,1,1,primary,5.0,residential,1.0,90,25.7,20.1,22.9,6.0,0,1,41116,49,9540,10582,20122,78.4,1145,3486
40.661385,-73.8841,Linden Boulevard / Schenck Avenue,Linden Boulevard,Schenck Avenue,East New York-New Lots,Brooklyn,4,4,trunk,11.0,residential,2.0,120,32.0,56.3,129.1,6.0,0,0,1343,0,2096,1889,3985,78.3,1146,34
40.727329,-74.007311,Hudson Street / Charlton Street,Hudson Street,Charlton Street,SoHo-Little Italy-Hudson Square,Manhattan,1,1,secondary,2.0,residential,1.0,90,23.0,10.9,24.9,6.0,0,0,30024,29,9114,9114,18228,78.3,1147,1900
40.754591,-73.999149,West 34th Street / 10th Avenue,West 34th Street,10th Avenue,Chelsea-Hudson Yards,Manhattan,1,1,primary,5.0,primary,4.0,90,36.0,20.1,16.2,10.8,0,1,40070,46,10453,10453,20906,78.3,1148,6333
40.657753,-74.004084,3rd Avenue / 32nd Street,3rd Avenue,32nd Street,Sunset Park (West),Brooklyn,2,2,secondary,8.0,unclassified,2.0,120,32.0,35.2,64.5,6.0,0,1,9648,26,3959,4392,8351,78.3,1149,192
40.646,-74.016336,3rd Avenue / 53rd Street,3rd Avenue,53rd Street,Sunset Park (West),Brooklyn,2,2,secondary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,1,10692,25,5100,4597,9697,78.3,1150,569
40.689759,-73.990239,Boerum Place / State Street,Boerum Place,State Street,Brooklyn Heights,Brooklyn,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,0,37323,109,9110,9110,18220,78.3,1151,1901
40.761548,-73.831119,Main Street / 37th Avenue,Main Street,37th Avenue,Flushing-Willets Point,Queens,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,1,38977,64,9300,11444,20744,78.3,1152,3487
40.703769,-73.799161,Jamaica Avenue / 160th Street,Jamaica Avenue,160th Street,Jamaica,Queens,1,1,secondary,4.0,residential,2.0,90,22.9,17.0,25.0,15.3,1,1,21260,76,6986,6986,13971,78.2,1153,1586
40.747134,-73.888678,Roosevelt Avenue / 77th Street,Roosevelt Avenue,77th Street,Elmhurst,Queens,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,1,48372,88,9295,11437,20732,78.2,1154,3488
40.713159,-73.781789,Hillside Avenue / 181st Street,Hillside Avenue,181st Street,Jamaica Estates-Holliswood,Queens,2,2,primary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,1,12736,44,4974,5517,10491,78.1,1155,570
40.784623,-73.969849,Central Park West / West 85th Street,Central Park West,West 85th Street,Upper West Side (Central),Manhattan,1,1,secondary,4.0,residential,2.0,90,22.9,17.0,25.0,15.3,1,0,19430,2,6699,7431,14130,78.1,1156,1587
40.758647,-73.965796,2nd Avenue / East 56th Street,2nd Avenue,East 56th Street,East Midtown-Turtle Bay,Manhattan,1,1,primary,5.0,residential,3.0,90,25.7,20.1,22.9,6.0,0,1,40751,48,9499,10537,20037,78.1,1157,3489
40.766091,-73.969585,Madison Avenue / East 63rd Street,Madison Avenue,East 63rd Street,Upper East Side-Carnegie Hill,Manhattan,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,1,40670,32,9490,10528,20018,78.0,1158,3490
40.778947,-73.962298,5th Avenue / East 82nd Street,5th Avenue,East 82nd Street,Upper East Side-Carnegie Hill,Manhattan,1,1,secondary,3.0,residential,2.0,90,20.0,13.9,27.2,15.3,1,0,17383,18,6362,7057,13419,78.0,1159,1449
40.660659,-73.88579,Linden Boulevard / Van Siclen Avenue,Linden Boulevard,Van Siclen Avenue,East New York-New Lots,Brooklyn,4,4,trunk,12.0,tertiary,2.0,120,32.0,59.4,129.1,6.0,0,0,1300,0,2077,2077,4154,77.9,1160,35
40.800615,-73.942286,Park Avenue / East 118th Street,Park Avenue,East 118th Street,East Harlem (North),Manhattan,2,2,primary,2.0,residential,2.0,90,32.0,16.9,37.4,6.5,0,1,18110,21,6484,5845,12329,77.9,1161,1129
40.689847,-73.85007,Woodhaven Boulevard / 91st Avenue,Woodhaven Boulevard,91st Avenue,Woodhaven,Queens,4,4,primary,10.0,residential,2.0,120,32.0,53.3,129.1,6.0,0,1,1844,1,2077,2077,4154,77.9,1162,36
40.738129,-74.004006,8th Avenue / Jane Street,8th Avenue,Jane Street,West Village,Manhattan,2,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,0,50464,50,9485,10522,20007,77.9,1163,3491
40.755166,-74.000523,West 34th Street / Hudson Boulevard East,West 34th Street,Hudson Boulevard East,Chelsea-Hudson Yards,Manhattan,1,1,primary,4.0,unclassified,1.0,90,23.0,17.0,24.9,6.0,0,1,35413,42,8885,9856,18741,77.9,1164,1902
40.703266,-74.007885,South Street / Old Slip,South Street,Old Slip,Financial District-Battery Park City,Manhattan,2,1,primary,2.0,residential,2.0,90,32.0,10.9,18.7,13.1,0,1,34879,44,8821,8821,17642,77.8,1165,5244
40.788386,-73.946999,3rd Avenue / East 101st Street,3rd Avenue,East 101st Street,East Harlem (South),Manhattan,1,1,primary,4.0,residential,1.0,90,22.9,17.0,25.0,17.4,1,0,18866,48,6608,6608,13216,77.8,1166,1588
40.64871,-74.010243,4th Avenue / 46th Street,4th Avenue,46th Street,Sunset Park (West),Brooklyn,2,2,primary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,1,12592,42,4948,5489,10438,77.7,1167,571
40.755782,-74.001976,11th Avenue / West 34th Street,11th Avenue,West 34th Street,Chelsea-Hudson Yards,Manhattan,1,1,primary,6.0,primary,5.0,90,36.9,23.1,15.7,11.2,0,0,43428,16,10862,9792,20655,77.7,1168,6381
40.784527,-73.949837,3rd Avenue / East 95th Street,3rd Avenue,East 95th Street,Upper East Side-Carnegie Hill,Manhattan,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,35141,47,8853,9820,18673,77.7,1169,1903
40.80438,-73.937425,East 125th Street / Lexington Avenue,East 125th Street,Lexington Avenue,East Harlem (North),Manhattan,1,1,primary,4.0,secondary,2.0,90,23.9,17.0,24.3,8.1,0,1,31539,32,8410,9329,17739,77.7,1170,3331
40.728618,-74.005322,Varick Street / West Houston Street,Varick Street,West Houston Street,West Village,Manhattan,1,1,primary,3.0,primary,2.0,90,32.0,13.9,18.7,8.9,0,1,46566,74,10124,10124,20249,77.6,1171,5245
40.773603,-73.957802,3rd Avenue / East 78th Street,3rd Avenue,East 78th Street,Upper East Side-Carnegie Hill,Manhattan,1,1,primary,4.0,residential,1.0,90,23.0,17.0,24.9,6.0,0,1,41445,78,8633,10623,19256,77.5,1172,1904
40.723795,-74.000367,Spring Street / Greene Street,Spring Street,Greene Street,SoHo-Little Italy-Hudson Square,Manhattan,1,1,residential,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,0,60480,149,12731,14123,26854,77.5,1173,6442
40.767357,-73.968662,Madison Avenue / East 65th Street,Madison Avenue,East 65th Street,Upper East Side-Carnegie Hill,Manhattan,1,1,secondary,4.0,secondary,2.0,90,26.0,17.0,22.8,8.1,0,1,34573,29,8784,9744,18529,77.5,1174,4723
40.676341,-73.910921,Atlantic Avenue / Rockaway Avenue,Atlantic Avenue,Rockaway Avenue,Ocean Hill,Brooklyn,2,2,primary,8.0,secondary,4.0,120,33.2,35.2,62.7,8.1,0,0,6029,6,3977,3585,7562,77.4,1175,326
40.660868,-73.91985,Kings Highway / Rockaway Parkway,Kings Highway,Rockaway Parkway,East Flatbush-Remsen Village,Brooklyn,8,3,primary,9.0,tertiary,6.0,120,37.7,44.2,84.6,12.0,0,0,3513,5,2887,2887,5774,77.4,1176,110
40.733304,-73.993322,East 11th Street / University Place,East 11th Street,University Place,Greenwich Village,Manhattan,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,87384,93,15202,13705,28907,77.4,1177,9590
40.646558,-74.015755,3rd Avenue / 52nd Street,3rd Avenue,52nd Street,Sunset Park (West),Brooklyn,2,2,secondary,6.0,residential,1.0,90,23.0,29.1,49.9,6.0,0,1,10404,16,5038,4542,9579,77.4,1178,572
40.77492,-73.97692,Central Park West / West 70th Street,Central Park West,West 70th Street,Upper West Side-Lincoln Square,Manhattan,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,34844,4,8817,9780,18597,77.3,1179,1905
40.723631,-74.004796,Watts Street / 6th Avenue,Watts Street,6th Avenue,SoHo-Little Italy-Hudson Square,Manhattan,1,1,trunk,4.0,trunk,4.0,90,41.0,17.0,13.3,13.3,0,1,44230,76,10958,9878,20836,77.2,1180,7757
40.722569,-74.006317,Canal Street / Varick Street,Canal Street,Varick Street,SoHo-Little Italy-Hudson Square,Manhattan,1,1,primary,5.0,primary,4.0,90,36.0,20.1,16.2,10.8,0,1,42227,38,10718,9662,20380,77.1,1181,6334
40.67741,-73.930303,Atlantic Avenue / Utica Avenue,Atlantic Avenue,Utica Avenue,Crown Heights (North),Brooklyn,3,2,primary,6.0,secondary,3.0,90,23.9,29.1,48.5,8.1,0,0,10370,5,5031,4088,9119,77.0,1182,1023
40.825431,-73.936314,Adam Clayton Powell Jr. Boulevard / West 151st Street,Adam Clayton Powell Jr. Boulevard,West 151st Street,Harlem (North),Manhattan,2,2,primary,5.0,residential,2.0,90,19.2,26.1,55.7,15.3,1,0,6982,11,3815,4232,8047,77.0,1183,349
40.776109,-73.979753,Columbus Avenue / West 70th Street,Columbus Avenue,West 70th Street,Upper West Side-Lincoln Square,Manhattan,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,42895,90,8776,9735,18510,77.0,1184,1906
40.719465,-74.00615,West Broadway / White Street,West Broadway,White Street,Tribeca-Civic Center,Manhattan,1,1,secondary,2.0,residential,2.0,90,34.3,10.9,17.2,7.3,0,0,54930,66,10959,12156,23115,77.0,1185,5537
40.843169,-73.911954,Grand Concourse / East Mount Eden Avenue,Grand Concourse,East Mount Eden Avenue,Mount Eden-Claremont (West),Bronx,6,2,primary,6.0,residential,2.0,90,23.0,29.1,49.9,12.0,0,1,7984,9,4484,4484,8967,77.0,1186,573
40.801238,-73.941826,Park Avenue / East 119th Street,Park Avenue,East 119th Street,East Harlem (North),Manhattan,2,2,primary,2.0,residential,2.0,90,32.0,16.9,37.4,6.5,0,1,17611,12,6400,5770,12170,76.9,1187,1130
40.763738,-73.962062,2nd Avenue / East 64th Street,2nd Avenue,East 64th Street,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,1,1,primary,4.0,residential,1.0,90,23.0,17.0,24.9,6.0,0,1,34453,26,8770,9728,18498,76.9,1188,1907
40.689009,-73.986159,Schermerhorn Street / Hoyt Street,Schermerhorn Street,Hoyt Street,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn,1,1,secondary,1.0,residential,1.0,90,34.3,7.8,17.2,7.3,0,1,54730,117,10939,12135,23074,76.9,1189,5538
40.820117,-73.955078,Broadway / West 135th Street,Broadway,West 135th Street,Manhattanville-West Harlem,Manhattan,2,2,primary,6.0,tertiary,2.0,90,23.0,29.1,49.9,6.0,0,0,10002,10,4950,4950,9901,76.8,1190,574
40.733071,-74.006383,Hudson Street / Christopher Street,Hudson Street,Christopher Street,West Village,Manhattan,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,0,33237,55,9564,9564,19127,76.8,1191,3492
40.792175,-73.977675,Riverside Drive / West 90th Street,Riverside Drive,West 90th Street,Upper West Side (Central),Manhattan,1,1,secondary,3.0,residential,1.0,90,20.0,13.9,27.2,17.4,1,0,16451,3,6202,6202,12405,76.8,1192,1450
40.81304,-73.929885,East 138th Street / Grand Concourse,East 138th Street,Grand Concourse,Mott Haven-Port Morris,Bronx,1,1,secondary,4.0,primary,1.0,90,22.9,17.0,25.0,31.8,1,0,9620,2,4866,4866,9731,76.8,1193,1589
40.74843,-73.999957,9th Avenue / West 26th Street,9th Avenue,West 26th Street,Chelsea-Hudson Yards,Manhattan,1,1,secondary,5.0,residential,1.0,90,25.7,20.1,22.9,6.0,0,1,39246,17,9330,10350,19681,76.7,1194,3493
40.654958,-74.007016,3rd Avenue / 37th Street,3rd Avenue,37th Street,Sunset Park (West),Brooklyn,2,2,secondary,7.0,unclassified,2.0,90,23.0,32.1,49.9,6.0,0,1,9957,47,4941,4941,9881,76.7,1195,575
40.744454,-73.979065,3rd Avenue / East 32nd Street,3rd Avenue,East 32nd Street,Murray Hill-Kips Bay,Manhattan,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,34115,124,8729,9683,18412,76.6,1196,1908
40.747171,-74.000868,9th Avenue / West 24th Street,9th Avenue,West 24th Street,Chelsea-Hudson Yards,Manhattan,1,1,secondary,5.0,residential,1.0,90,25.7,20.1,22.9,6.0,0,0,32925,30,9521,9521,19042,76.5,1197,3494
40.81339,-73.945099,Adam Clayton Powell Jr. Boulevard / West 132nd Street,Adam Clayton Powell Jr. Boulevard,West 132nd Street,Harlem (North),Manhattan,2,2,primary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,1,12171,10,4873,5405,10278,76.5,1198,576
40.756763,-73.967166,2nd Avenue / East 53rd Street,2nd Avenue,East 53rd Street,East Midtown-Turtle Bay,Manhattan,1,1,primary,4.0,secondary,3.0,90,32.3,17.0,18.5,9.0,0,1,42206,52,9660,10715,20375,76.5,1199,5436
40.776235,-73.95587,3rd Avenue / East 82nd Street,3rd Avenue,East 82nd Street,Upper East Side-Yorkville,Manhattan,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,40342,73,8522,10487,19009,76.5,1200,1909
40.727408,-73.988535,2nd Avenue / East 6th Street,2nd Avenue,East 6th Street,East Village,Manhattan,1,1,primary,3.0,residential,1.0,90,23.0,13.9,24.9,6.0,0,1,40342,207,8522,10487,19009,76.5,1201,1910
40.75269,-74.00053,10th Avenue / West 31st Street,10th Avenue,West 31st Street,Chelsea-Hudson Yards,Manhattan,1,1,primary,3.0,tertiary,2.0,90,27.3,13.9,21.8,6.0,0,1,35736,57,9899,9899,19797,76.5,1202,4813
40.736529,-74.001147,7th Avenue / West 11th Street,7th Avenue,West 11th Street,West Village,Manhattan,2,1,secondary,4.0,unclassified,4.0,90,35.4,17.0,16.6,7.6,0,0,63578,42,10598,13041,23639,76.4,1203,6317
40.701201,-73.807862,Sutphin Boulevard / 91st Avenue,Sutphin Boulevard,91st Avenue,Jamaica,Queens,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,0,40816,86,9507,9507,19013,76.4,1204,3495
40.715156,-74.002104,Worth Street / Centre Street,Worth Street,Centre Street,Tribeca-Civic Center,Manhattan,1,1,residential,3.0,secondary,2.0,60,24.4,13.9,10.5,12.1,0,0,61418,41,12826,11562,24388,76.4,1205,9552
40.812202,-73.942251,Malcolm X Boulevard / West 132nd Street,Malcolm X Boulevard,West 132nd Street,Harlem (North),Manhattan,2,2,secondary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,1,12121,13,4864,5395,10259,76.4,1206,577
40.783569,-73.947588,2nd Avenue / East 95th Street,2nd Avenue,East 95th Street,Upper East Side-Yorkville,Manhattan,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,33943,38,8708,9660,18367,76.4,1207,1911
40.765616,-73.960689,2nd Avenue / East 67th Street,2nd Avenue,East 67th Street,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,1,1,primary,3.0,residential,2.0,90,23.7,13.9,24.4,6.0,0,1,35164,40,8855,9823,18678,76.4,1208,3199
